-3.572930097579956055e-01,2.816010117530822754e-01,2.206337004899978638e-01,2.366125583648681641e-03,9.999012351036071777e-01,-0.000000000000000000e+00,6.239984035491943359e-01
1.797106981277465820e+00,7.444286346435546875e-01,2.652347087860107422e-01,8.940696716308593750e-07,3.585398197174072266e-02,1.000000000000000000e+00,3.966131806373596191e-01
6.954313516616821289e-01,-1.185030043125152588e-01,-2.495008707046508789e-02,7.748603820800781250e-07,5.810071825981140137e-01,1.000000000000000000e+00,4.742481410503387451e-01
1.001437187194824219e+00,-1.047584891319274902e+00,-3.200369179248809814e-01,7.390975952148437500e-06,1.192092895507812500e-07,1.000000000000000000e+00,5.270408391952514648e-01
2.345941811800003052e-01,-8.778886795043945312e-01,1.391169548034667969e+00,5.950234532356262207e-01,2.264976501464843750e-06,-0.000000000000000000e+00,4.456226527690887451e-01
4.542632102966308594e-01,-2.662831544876098633e-02,4.946639835834503174e-01,4.422068595886230469e-04,1.192092895507812500e-07,-0.000000000000000000e+00,5.433014631271362305e-01
-4.495148062705993652e-01,-5.674856901168823242e-02,5.456149578094482422e-01,0.000000000000000000e+00,9.999976754188537598e-01,-0.000000000000000000e+00,8.106429576873779297e-01
-1.342321634292602539e+00,8.405621051788330078e-01,-5.074632167816162109e-02,3.808736801147460938e-05,9.928383231163024902e-01,1.000000000000000000e+00,7.725508809089660645e-01
7.440488934516906738e-01,-2.227233886718750000e+00,8.344259262084960938e-01,8.001670241355895996e-01,2.384185791015625000e-07,1.000000000000000000e+00,5.270406007766723633e-01
-3.162722587585449219e-01,1.033087372779846191e-01,3.662936985492706299e-01,9.986968040466308594e-01,5.661249160766601562e-04,-0.000000000000000000e+00,6.744489669799804688e-01
-2.257325649261474609e-01,-5.555319786071777344e-01,1.008133769035339355e+00,1.379251480102539062e-04,9.998620748519897461e-01,-0.000000000000000000e+00,6.192394495010375977e-01
-1.298742771148681641e+00,1.023915290832519531e+00,-2.196146547794342041e-01,1.013278961181640625e-06,1.814007759094238281e-03,1.000000000000000000e+00,7.100063562393188477e-01
-8.452056050300598145e-01,6.147294640541076660e-01,3.730851411819458008e-02,1.889467239379882812e-05,3.639578819274902344e-03,1.000000000000000000e+00,7.557055950164794922e-01
9.422983527183532715e-01,-2.882681190967559814e-01,-1.494237482547760010e-01,0.000000000000000000e+00,9.988044500350952148e-01,1.000000000000000000e+00,4.916557669639587402e-01
1.256139993667602539e+00,7.485513091087341309e-01,3.426275849342346191e-01,5.301868319511413574e-01,1.275726556777954102e-01,1.000000000000000000e+00,3.485742509365081787e-01
-1.278114318847656250e-02,5.185441970825195312e-01,-7.505475282669067383e-01,9.972811937332153320e-01,9.999979734420776367e-01,-0.000000000000000000e+00,6.160164475440979004e-01
1.105441331863403320e+00,-1.358618855476379395e+00,5.089453458786010742e-01,9.727227687835693359e-01,9.897035360336303711e-01,1.000000000000000000e+00,5.270408391952514648e-01
-7.861716151237487793e-01,1.037447094917297363e+00,-8.367547988891601562e-01,8.464128971099853516e-01,9.999793171882629395e-01,-0.000000000000000000e+00,6.975822448730468750e-01
-3.782176971435546875e-02,3.293864428997039795e-01,-1.427236318588256836e+00,9.910956025123596191e-01,9.861061573028564453e-01,1.000000000000000000e+00,5.261512398719787598e-01
-1.074263334274291992e+00,4.711588621139526367e-01,2.119847536087036133e-01,1.239339113235473633e-01,9.998768568038940430e-01,1.000000000000000000e+00,8.143183588981628418e-01
-5.819594860076904297e-01,-2.942115068435668945e-03,4.987740218639373779e-01,2.418426871299743652e-01,7.802248001098632812e-05,-0.000000000000000000e+00,6.991980075836181641e-01
-3.587049245834350586e-02,5.395812988281250000e-01,-7.909859418869018555e-01,5.013988018035888672e-01,9.999700188636779785e-01,-0.000000000000000000e+00,6.236007809638977051e-01
-7.027597427368164062e-01,-5.211691856384277344e-01,1.236926078796386719e+00,2.769665718078613281e-01,9.998936653137207031e-01,1.000000000000000000e+00,8.234232664108276367e-01
-1.059327840805053711e+00,5.962526798248291016e-01,9.999540448188781738e-02,0.000000000000000000e+00,2.241820096969604492e-02,1.000000000000000000e+00,7.848973274230957031e-01
1.309577941894531250e+00,4.014445245265960693e-01,5.154702663421630859e-01,0.000000000000000000e+00,7.713495492935180664e-01,1.000000000000000000e+00,7.341727018356323242e-01
